Data,Último
01/11/13,12.71
04/11/13,12.81
05/11/13,12.6
06/11/13,12.44
07/11/13,12.26
08/11/13,11.94
11/11/13,11.99
12/11/13,11.97
13/11/13,12.21
14/11/13,12.47
18/11/13,12.64
19/11/13,12.3
21/11/13,12.18
22/11/13,12
25/11/13,11.82
26/11/13,11.88
27/11/13,12.19
28/11/13,12.08
29/11/13,12.23
02/12/13,11.96
03/12/13,11.7
04/12/13,11.59
05/12/13,11.55
06/12/13,11.67
09/12/13,11.77
10/12/13,11.71
11/12/13,11.4
12/12/13,11.49
13/12/13,11.49
16/12/13,11.57
17/12/13,11.59
18/12/13,11.66
19/12/13,11.92
20/12/13,11.72
23/12/13,11.76
26/12/13,11.84
27/12/13,11.81
30/12/13,11.72
02/01/14,11.79
03/01/14,11.71
06/01/14,11.78
07/01/14,11.69
08/01/14,11.88
09/01/14,11.51
10/01/14,11.56
13/01/14,11.51
14/01/14,11.68
15/01/14,11.68
16/01/14,11.44
17/01/14,11.22
20/01/14,11.13
21/01/14,11.28
22/01/14,11.31
23/01/14,11.09
24/01/14,10.94
27/01/14,11.16
28/01/14,11.24
29/01/14,11.03
30/01/14,11.04
31/01/14,11.32
03/02/14,11.19
04/02/14,11.73
05/02/14,11.67
06/02/14,11.92
07/02/14,11.91
10/02/14,11.89
11/02/14,11.91
12/02/14,11.78
13/02/14,11.73
14/02/14,11.82
17/02/14,11.67
18/02/14,11.64
19/02/14,11.83
20/02/14,11.82
21/02/14,11.83
24/02/14,11.9
25/02/14,11.82
26/02/14,11.77
27/02/14,11.96
28/02/14,11.88
05/03/14,11.7
06/03/14,12.02
07/03/14,11.78
10/03/14,11.63
11/03/14,11.76
12/03/14,11.61
13/03/14,11.45
14/03/14,11.15
17/03/14,11.38
18/03/14,11.6
19/03/14,11.65
20/03/14,11.89
21/03/14,11.94
24/03/14,12.28
25/03/14,12.35
26/03/14,12.46
27/03/14,12.73
28/03/14,12.65
31/03/14,12.91
01/04/14,13.01
02/04/14,13.43
03/04/14,13.27
04/04/14,13.08
07/04/14,13.38
08/04/14,13.18
09/04/14,13.01
10/04/14,13.15
11/04/14,13.46
14/04/14,13.29
15/04/14,12.97
16/04/14,13.2
17/04/14,13.54
22/04/14,13.63
23/04/14,13.61
24/04/14,13.9
25/04/14,14.03
28/04/14,14.01
29/04/14,14.02
30/04/14,14.02
02/05/14,14.27
05/05/14,14.42
06/05/14,14.29
07/05/14,14.39
08/05/14,14.17
09/05/14,14.04
12/05/14,14.31
13/05/14,14.22
14/05/14,14.28
15/05/14,14.18
16/05/14,14.32
19/05/14,14.23
20/05/14,13.98
21/05/14,13.68
22/05/14,13.85
23/05/14,13.64
26/05/14,13.59
27/05/14,13.6
28/05/14,13.85
29/05/14,13.64
30/05/14,13.3
02/06/14,13.35
03/06/14,13.43
04/06/14,13.28
05/06/14,13.18
06/06/14,13.69
09/06/14,14.2
10/06/14,14.16
11/06/14,14.46
13/06/14,14.38
16/06/14,14.28
17/06/14,14.09
18/06/14,14.29
20/06/14,14.08
23/06/14,13.97
24/06/14,14
25/06/14,13.55
26/06/14,13.51
27/06/14,13.46
30/06/14,13.4
01/07/14,13.46
02/07/14,13.24
03/07/14,13.34
04/07/14,13.33
07/07/14,13.38
08/07/14,13.31
10/07/14,13.93
11/07/14,13.91
14/07/14,14.23
15/07/14,14.41
16/07/14,14.03
17/07/14,14.05
18/07/14,14.74
21/07/14,14.87
22/07/14,14.84
23/07/14,14.84
24/07/14,15.06
25/07/14,15
28/07/14,14.9
29/07/14,14.96
30/07/14,15.03
31/07/14,14.72
01/08/14,14.67
04/08/14,14.89
05/08/14,15.09
06/08/14,15.02
07/08/14,14.89
08/08/14,14.69
11/08/14,14.96
12/08/14,14.91
13/08/14,14.66
14/08/14,14.92
15/08/14,15.14
18/08/14,15.36
19/08/14,15.89
20/08/14,15.97
21/08/14,16.06
22/08/14,15.88
25/08/14,16.27
26/08/14,16.38
27/08/14,16.88
28/08/14,16.72
29/08/14,17.1
01/09/14,17.16
02/09/14,17.48
03/09/14,17.42
04/09/14,17.06
05/09/14,17.19
08/09/14,16.74
09/09/14,16.48
10/09/14,16.31
11/09/14,16.28
12/09/14,15.7
15/09/14,16.09
16/09/14,16.51
17/09/14,16.58
18/09/14,16.39
19/09/14,16
22/09/14,15.78
23/09/14,15.7
24/09/14,15.83
25/09/14,15.33
26/09/14,15.98
29/09/14,14.86
30/09/14,14.35
01/10/14,13.97
02/10/14,14.44
03/10/14,14.78
06/10/14,15.57
07/10/14,15.6
08/10/14,15.39
09/10/14,15.59
10/10/14,14.98
13/10/14,16.11
14/10/14,16.26
15/10/14,15.53
16/10/14,15.12
17/10/14,15.56
20/10/14,15.11
21/10/14,14.35
22/10/14,14.32
23/10/14,13.67
24/10/14,14.05
27/10/14,13.57
28/10/14,14.37
29/10/14,13.96
30/10/14,15.08
31/10/14,15.58
03/11/14,15.52
04/11/14,15.82
05/11/14,15.65
06/11/14,15.08
07/11/14,15.33
10/11/14,15.29
11/11/14,15.28
12/11/14,15.4
13/11/14,14.9
14/11/14,14.97
17/11/14,14.86
18/11/14,15.29
19/11/14,15.91
21/11/14,16.96
24/11/14,16.6
25/11/14,16.82
26/11/14,16.68
27/11/14,16.43
28/11/14,16.37
01/12/14,15.69
02/12/14,15.45
03/12/14,15.65
04/12/14,15.42
05/12/14,15.71
08/12/14,15.13
09/12/14,15.19
10/12/14,14.96
11/12/14,15.13
12/12/14,14.32
15/12/14,14.01
16/12/14,13.95
17/12/14,14.65
18/12/14,14.54
19/12/14,14.77
22/12/14,14.87
23/12/14,14.94
26/12/14,14.72
29/12/14,14.77
30/12/14,14.68
