Data,Último
02/01/14,15.13
03/01/14,14.83
06/01/14,15.01
07/01/14,14.6
08/01/14,14.62
09/01/14,14.18
10/01/14,14.43
13/01/14,14.25
14/01/14,14.18
15/01/14,14.49
16/01/14,14.08
17/01/14,14.01
20/01/14,13.71
21/01/14,13.86
22/01/14,14.31
23/01/14,13.97
24/01/14,13.64
27/01/14,13.65
28/01/14,13.59
29/01/14,13.37
30/01/14,13.28
31/01/14,13.28
03/02/14,12.51
04/02/14,12.73
05/02/14,12.49
06/02/14,12.84
07/02/14,13.05
10/02/14,13.2
11/02/14,13.51
12/02/14,13.51
13/02/14,13.2
14/02/14,13.17
17/02/14,13.03
18/02/14,12.75
19/02/14,12.83
20/02/14,12.79
21/02/14,12.78
24/02/14,13.1
25/02/14,12.81
26/02/14,12.36
27/02/14,12.68
28/02/14,12.28
05/03/14,12.01
06/03/14,12.13
07/03/14,12.03
10/03/14,11.75
11/03/14,11.84
12/03/14,12.03
13/03/14,11.84
14/03/14,11.54
17/03/14,11.35
18/03/14,11.72
19/03/14,12.05
20/03/14,12.64
21/03/14,12.66
24/03/14,13.01
25/03/14,13.08
26/03/14,13.01
27/03/14,14.06
28/03/14,14.15
31/03/14,14.25
01/04/14,14.28
02/04/14,14.96
03/04/14,14.77
04/04/14,14.81
07/04/14,15.79
08/04/14,15.34
09/04/14,15.21
10/04/14,15.04
11/04/14,15.53
14/04/14,15.28
15/04/14,14.7
16/04/14,15.14
17/04/14,15.71
22/04/14,15.31
23/04/14,15.38
24/04/14,15.47
25/04/14,15.38
28/04/14,15.89
29/04/14,16.01
30/04/14,15.9
02/05/14,16.88
05/05/14,16.86
06/05/14,17.5
07/05/14,17.82
08/05/14,17.15
09/05/14,16.95
12/05/14,17.3
13/05/14,17.23
14/05/14,17.55
15/05/14,17.3
16/05/14,17.32
19/05/14,17.21
20/05/14,16.6
21/05/14,16.75
22/05/14,16.93
23/05/14,16.98
26/05/14,17.13
27/05/14,16.78
28/05/14,16.98
29/05/14,16.6
30/05/14,16.01
02/06/14,15.93
03/06/14,16.21
04/06/14,15.93
05/06/14,15.66
06/06/14,16.96
09/06/14,17.34
10/06/14,17.59
11/06/14,18.11
13/06/14,18.22
16/06/14,17.98
17/06/14,17.58
18/06/14,18.23
20/06/14,17.94
23/06/14,17.56
24/06/14,16.92
25/06/14,16.59
26/06/14,16.62
27/06/14,16.5
30/06/14,16.59
