Data,Último
05/08/14,21.28
06/08/14,21.54
07/08/14,21.36
08/08/14,20.75
11/08/14,21.18
12/08/14,21.07
13/08/14,21.13
14/08/14,21.9
15/08/14,22.31
18/08/14,22.34
19/08/14,22.85
20/08/14,23.19
21/08/14,23.27
22/08/14,23.16
25/08/14,23.93
26/08/14,24.08
27/08/14,25.2
28/08/14,25.48
29/08/14,26.81
01/09/14,27.14
02/09/14,28.7
03/09/14,28.27
04/09/14,26.64
05/09/14,26.2
08/09/14,24.89
09/09/14,24.78
10/09/14,24.39
11/09/14,24.57
12/09/14,23.97
15/09/14,24.62
16/09/14,25.7
17/09/14,25.7
18/09/14,25.3
19/09/14,24.83
22/09/14,23.65
23/09/14,23.34
24/09/14,23.23
25/09/14,22.39
26/09/14,23.1
29/09/14,21.12
30/09/14,19.59
01/10/14,19.9
02/10/14,19.7
03/10/14,20.14
06/10/14,22.54
07/10/14,23.41
08/10/14,23.56
09/10/14,24.47
10/10/14,23.38
13/10/14,25.92
14/10/14,25.77
15/10/14,24.78
16/10/14,24.13
17/10/14,24.77
20/10/14,23.34
21/10/14,21.76
22/10/14,21.25
23/10/14,19.32
24/10/14,19.94
27/10/14,18.89
28/10/14,20.25
29/10/14,19.71
30/10/14,21.1
31/10/14,21.47
03/11/14,21.19
04/11/14,22.26
05/11/14,20.49
06/11/14,19.63
07/11/14,20.12
10/11/14,19.36
11/11/14,19.08
12/11/14,19.59
13/11/14,19.29
14/11/14,19
17/11/14,19.46
18/11/14,20.18
19/11/14,21.37
21/11/14,23.15
24/11/14,22.34
25/11/14,22.67
26/11/14,22.38
27/11/14,22.61
28/11/14,23.01
01/12/14,21.48
02/12/14,20.82
03/12/14,20.95
04/12/14,20.67
05/12/14,21.13
08/12/14,20.03
09/12/14,19.52
10/12/14,18.57
11/12/14,19.36
12/12/14,18.28
15/12/14,17.39
16/12/14,16.91
17/12/14,18.24
18/12/14,18.33
19/12/14,19.16
22/12/14,19.33
23/12/14,19.26
26/12/14,19.31
29/12/14,19.12
30/12/14,18.7
02/01/15,17.82
05/01/15,17.45
06/01/15,17.69
07/01/15,18.47
08/01/15,18.53
09/01/15,17.73
12/01/15,17.43
13/01/15,17.32
14/01/15,17.45
15/01/15,17.34
16/01/15,17.54
19/01/15,17.46
20/01/15,17.39
21/01/15,17.83
22/01/15,17.98
23/01/15,17.93
26/01/15,17.72
27/01/15,18.09
28/01/15,17.32
29/01/15,16.95
30/01/15,16.25
02/02/15,15.89
03/02/15,16.4
04/02/15,17.54
05/02/15,17.93
06/02/15,17.23
09/02/15,17.67
10/02/15,17.08
11/02/15,17.27
12/02/15,18.18
13/02/15,19.35
18/02/15,18.84
19/02/15,19.16
20/02/15,18.93
23/02/15,18.86
24/02/15,18.67
25/02/15,18.28
26/02/15,18.17
27/02/15,18.73
02/03/15,18.69
03/03/15,18.66
04/03/15,17.72
05/03/15,17.8
06/03/15,17.37
09/03/15,16.69
10/03/15,16.8
11/03/15,17.06
12/03/15,17.29
13/03/15,16.87
16/03/15,16.87
17/03/15,17.73
18/03/15,18.98
19/03/15,18.14
20/03/15,18.9
23/03/15,18.92
24/03/15,18.88
25/03/15,18.44
26/03/15,17.72
27/03/15,17.78
30/03/15,18.31
31/03/15,18.38
01/04/15,19.07
02/04/15,19.74
06/04/15,20.44
07/04/15,19.8
08/04/15,19.53
09/04/15,18.82
10/04/15,19.49
13/04/15,19.45
14/04/15,19.31
15/04/15,20.08
16/04/15,20.69
17/04/15,19.7
20/04/15,19.6
22/04/15,20.39
23/04/15,21.09
24/04/15,21.81
27/04/15,21.18
28/04/15,21.26
29/04/15,20.86
30/04/15,21.36
04/05/15,21.21
05/05/15,21.8
06/05/15,21.75
07/05/15,22.35
08/05/15,22.46
11/05/15,22.51
12/05/15,22.07
13/05/15,21.66
14/05/15,20.83
15/05/15,21.03
18/05/15,20.89
19/05/15,20.27
20/05/15,20.08
21/05/15,19.76
22/05/15,19.08
25/05/15,19.78
26/05/15,19.25
27/05/15,19.56
28/05/15,19.12
29/05/15,18.58
01/06/15,18.7
02/06/15,19.16
03/06/15,18.47
05/06/15,18.25
08/06/15,18.17
09/06/15,18.4
10/06/15,18.97
11/06/15,18.85
12/06/15,18.62
15/06/15,18.59
16/06/15,19.21
17/06/15,18.66
18/06/15,19.27
19/06/15,19.13
22/06/15,19.5
23/06/15,19.38
24/06/15,19.76
25/06/15,19.52
26/06/15,20.28
29/06/15,19.7
30/06/15,20.09
01/07/15,19.84
02/07/15,19.78
03/07/15,19.59
06/07/15,19.74
07/07/15,19.38
08/07/15,19.17
10/07/15,19.66
13/07/15,19.78
14/07/15,19.8
15/07/15,19.8
16/07/15,19.16
17/07/15,18.7
